path,size,time,steps
DIMACS_4x4/sudoku_4x4_nr_64.cnf,4x4,3.6499841371551156e-07,74
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,0.018669801000214648,65
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,7.260023267008364e-07,66
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,3.8700090954080224e-07,67
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.6499765226617455e-07,68
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.4600012693554163e-07,69
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.8799695428460836e-07,70
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.439992385916412e-07,71
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.6899942895397544e-07,72
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.720043994486332e-07,73
DIMACS_4x4/sudoku_4x4_nr_65.cnf,4x4,2.5199551600962877e-07,74
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,0.010731287999078631,65
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,7.609996828250587e-07,66
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,3.1999661587178707e-07,67
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.7799978852272034e-07,68
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.809974830597639e-07,69
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.8700014809146523e-07,70
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.6899942895397544e-07,71
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.500019036233425e-07,72
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.5999906938523054e-07,73
DIMACS_4x4/sudoku_4x4_nr_71.cnf,4x4,2.640008460730314e-07,74
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,0.006725001003360376,65
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,1.5780024114064872e-06,66
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,3.410023055039346e-07,67
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,2.95003701467067e-07,68
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,2.4700420908629894e-07,69
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,2.4600012693554163e-07,70
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,2.630040398798883e-07,71
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,2.38993379753083e-07,72
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,3.0700175557285547e-07,73
DIMACS_4x4/sudoku_4x4_nr_348.cnf,4x4,2.680026227608323e-07,74
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,0.008793052002147306,65
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,8.360002539120615e-07,66
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.990054781548679e-07,67
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.899978426285088e-07,68
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.770029823295772e-07,69
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.61999957729131e-07,70
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.390006557106972e-07,71
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.399974619038403e-07,72
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.390006557106972e-07,73
DIMACS_4x4/sudoku_4x4_nr_360.cnf,4x4,2.400047378614545e-07,74
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,0.011988409998593852,65
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,7.259950507432222e-07,66
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,3.4699769457802176e-07,67
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,2.629967639222741e-07,68
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,2.5200279196724296e-07,69
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,3.0999945010989904e-07,70
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,2.4800101527944207e-07,71
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,2.4700420908629894e-07,72
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,2.4300243239849806e-07,73
DIMACS_4x4/sudoku_4x4_nr_59.cnf,4x4,2.6499765226617455e-07,74
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,0.009581484999216627,65
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,1.2519958545453846e-06,66
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,3.260065568611026e-07,67
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,2.7799978852272034e-07,68
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,2.400047378614545e-07,69
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,2.76995706371963e-07,70
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,2.4700420908629894e-07,71
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,2.449960447847843e-07,72
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,2.5999906938523054e-07,73
DIMACS_4x4/sudoku_4x4_nr_406.cnf,4x4,3.209934220649302e-07,74
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,0.006291880999924615,65
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,1.348002115264535e-06,66
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,4.0599843487143517e-07,67
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,2.730012056417763e-07,68
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,2.4800101527944207e-07,69
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,2.7899659471586347e-07,70
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,3.069944796152413e-07,71
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,2.899978426285088e-07,72
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,2.8400245355442166e-07,73
DIMACS_4x4/sudoku_4x4_nr_412.cnf,4x4,2.5700137484818697e-07,74
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,0.006745810998836532,65
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,7.90998456068337e-07,66
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.8199428925290704e-07,67
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.8800423024222255e-07,68
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.5599729269742966e-07,69
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.679953468032181e-07,70
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.629967639222741e-07,71
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.5200279196724296e-07,72
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.749948180280626e-07,73
DIMACS_4x4/sudoku_4x4_nr_374.cnf,4x4,2.5500048650428653e-07,74
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,0.009579942998243496,65
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,1.2870004866272211e-06,66
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,3.839959390461445e-07,67
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,2.7799978852272034e-07,68
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,3.0099909054115415e-07,69
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,2.7799978852272034e-07,70
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,2.569940988905728e-07,71
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,2.449960447847843e-07,72
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,2.4099426809698343e-07,73
DIMACS_4x4/sudoku_4x4_nr_638.cnf,4x4,2.6999623514711857e-07,74
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,0.018036615001619793,65
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,9.699942893348634e-07,66
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,3.539971658028662e-07,67
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.630040398798883e-07,68
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.720043994486332e-07,69
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.5899498723447323e-07,70
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.5500048650428653e-07,71
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.7000351110473275e-07,72
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.529995981603861e-07,73
DIMACS_4x4/sudoku_4x4_nr_604.cnf,4x4,2.71997123491019e-07,74
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,0.008534733999113087,65
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,7.630005711689591e-07,66
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,3.519962774589658e-07,67
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.710003172978759e-07,68
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.6399357011541724e-07,69
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.439992385916412e-07,70
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.450033207423985e-07,71
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.439992385916412e-07,72
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.450033207423985e-07,73
DIMACS_4x4/sudoku_4x4_nr_162.cnf,4x4,2.4199835024774075e-07,74
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,0.008449174994893838,65
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,1.019994670059532e-06,66
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.800006768666208e-07,67
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.7900387067347765e-07,68
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.6499765226617455e-07,69
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.539964043535292e-07,70
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.4300243239849806e-07,71
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.439992385916412e-07,72
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.61999957729131e-07,73
DIMACS_4x4/sudoku_4x4_nr_176.cnf,4x4,2.76995706371963e-07,74
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,0.006319827996776439,65
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,7.609996828250587e-07,66
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,3.0500086722895503e-07,67
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.500019036233425e-07,68
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.5500048650428653e-07,69
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.5199551600962877e-07,70
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.680026227608323e-07,71
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.4800101527944207e-07,72
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.8799695428460836e-07,73
DIMACS_4x4/sudoku_4x4_nr_610.cnf,4x4,2.500019036233425e-07,74
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,0.007991635997314006,65
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,8.179995347745717e-07,66
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.9999500839039683e-07,67
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.61999957729131e-07,68
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.5500048650428653e-07,69
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,3.1499803299084306e-07,70
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.679953468032181e-07,71
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.630040398798883e-07,72
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.4800101527944207e-07,73
DIMACS_4x4/sudoku_4x4_nr_823.cnf,4x4,2.4600012693554163e-07,74
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,0.007822999003110453,65
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,7.409980753436685e-07,66
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,3.569948603399098e-07,67
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.7799978852272034e-07,68
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.859960659407079e-07,69
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.800006768666208e-07,70
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.4600012693554163e-07,71
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.4199835024774075e-07,72
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.450033207423985e-07,73
DIMACS_4x4/sudoku_4x4_nr_189.cnf,4x4,2.4199835024774075e-07,74
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,0.006998315002419986,65
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,7.740018190816045e-07,66
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,3.1500530894845724e-07,67
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.939996193163097e-07,68
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.980013960041106e-07,69
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.4300243239849806e-07,70
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.579981810413301e-07,71
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.410015440545976e-07,72
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.3599568521603942e-07,73
DIMACS_4x4/sudoku_4x4_nr_837.cnf,4x4,2.410015440545976e-07,74
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,0.014618778994190507,65
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,1.4309989637695253e-06,66
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,3.230015863664448e-07,67
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,2.7000351110473275e-07,68
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,2.820015652105212e-07,69
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,2.749948180280626e-07,70
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,2.5200279196724296e-07,71
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,2.6999623514711857e-07,72
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,2.690067049115896e-07,73
DIMACS_4x4/sudoku_4x4_nr_994.cnf,4x4,3.5899574868381023e-07,74
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,0.010527785998419859,65
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,7.569979061372578e-07,66
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.949964255094528e-07,67
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.9600050766021013e-07,68
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.6099587557837367e-07,69
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.439992385916412e-07,70
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.800006768666208e-07,71
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.809974830597639e-07,72
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.4800101527944207e-07,73
DIMACS_4x4/sudoku_4x4_nr_758.cnf,4x4,2.489978214725852e-07,74
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,0.009500252999714576,65
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,7.030030246824026e-07,66
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,3.1899980967864394e-07,67
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,2.710003172978759e-07,68
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,2.6099587557837367e-07,69
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,2.800006768666208e-07,70
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,5.76997990719974e-07,71
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,2.9199873097240925e-07,72
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,2.489978214725852e-07,73
DIMACS_4x4/sudoku_4x4_nr_980.cnf,4x4,2.439992385916412e-07,74
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,0.011228542003664188,65
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,7.480048225261271e-07,66
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,3.159948391839862e-07,67
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.630040398798883e-07,68
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.4400651454925537e-07,69
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.7799978852272034e-07,70
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.4300243239849806e-07,71
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.4600012693554163e-07,72
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.6600173441693187e-07,73
DIMACS_4x4/sudoku_4x4_nr_770.cnf,4x4,2.489978214725852e-07,74
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,0.00713688500400167,65
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,8.159986464306712e-07,66
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,3.259992809034884e-07,67
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,3.4600088838487864e-07,68
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,2.7900387067347765e-07,69
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,2.590022631920874e-07,70
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,2.410015440545976e-07,71
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,2.450033207423985e-07,72
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,2.410015440545976e-07,73
DIMACS_4x4/sudoku_4x4_nr_764.cnf,4x4,2.8299837140366435e-07,74
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,0.022219020000193268,65
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,8.219940355047584e-07,66
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.61999957729131e-07,67
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.6600173441693187e-07,68
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.5500048650428653e-07,69
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.640008460730314e-07,70
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.3800384951755404e-07,71
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.399974619038403e-07,72
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,2.3799657355993986e-07,73
DIMACS_4x4/sudoku_4x4_nr_957.cnf,4x4,3.0899536795914173e-07,74
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,0.009807916001591366,65
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,8.889983291737735e-07,66
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,3.500026650726795e-07,67
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,3.120003384537995e-07,68
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,2.61999957729131e-07,69
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,2.800006768666208e-07,70
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,2.4600012693554163e-07,71
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,2.4099426809698343e-07,72
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,2.4600012693554163e-07,73
DIMACS_4x4/sudoku_4x4_nr_943.cnf,4x4,2.5999906938523054e-07,74
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,0.012311231999774463,65
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,7.790004019625485e-07,66
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,3.220047801733017e-07,67
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.7799978852272034e-07,68
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.4800101527944207e-07,69
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.5600456865504384e-07,70
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.61999957729131e-07,71
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.90005118586123e-07,72
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.9099464882165194e-07,73
DIMACS_4x4/sudoku_4x4_nr_228.cnf,4x4,2.489978214725852e-07,74
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,0.009652619999542367,65
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,7.210037438198924e-07,66
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.8400245355442166e-07,67
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.8299837140366435e-07,68
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.929955371655524e-07,69
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.800006768666208e-07,70
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.5500048650428653e-07,71
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.7000351110473275e-07,72
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.6899942895397544e-07,73
DIMACS_4x4/sudoku_4x4_nr_214.cnf,4x4,2.710003172978759e-07,74
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,0.009146868003881536,65
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,1.3620010577142239e-06,66
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,3.1600211514160037e-07,67
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.899978426285088e-07,68
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.9600050766021013e-07,69
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.7399801183491945e-07,70
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.800006768666208e-07,71
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.749948180280626e-07,72
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.8299837140366435e-07,73
DIMACS_4x4/sudoku_4x4_nr_572.cnf,4x4,2.5099870981648564e-07,74
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,0.0071761089930078015,65
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,8.950009942054749e-07,66
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,3.169989213347435e-07,67
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.4300243239849806e-07,68
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.7500209398567677e-07,69
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.4199835024774075e-07,70
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.449960447847843e-07,71
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.9999500839039683e-07,72
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.4300243239849806e-07,73
DIMACS_4x4/sudoku_4x4_nr_566.cnf,4x4,2.710003172978759e-07,74
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,0.021019289997639135,65
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,7.330017979256809e-07,66
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,3.6400160752236843e-07,67
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.7500209398567677e-07,68
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.859960659407079e-07,69
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.529995981603861e-07,70
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.690067049115896e-07,71
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.7899659471586347e-07,72
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.4400651454925537e-07,73
DIMACS_4x4/sudoku_4x4_nr_200.cnf,4x4,2.439992385916412e-07,74
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,0.016049204001319595,65
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,1.3949975254945457e-06,66
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,3.1600211514160037e-07,67
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.849992597475648e-07,68
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.8299837140366435e-07,69
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.4199835024774075e-07,70
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.439992385916412e-07,71
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.439992385916412e-07,72
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.890010364353657e-07,73
DIMACS_4x4/sudoku_4x4_nr_599.cnf,4x4,2.4200562620535493e-07,74
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,0.010053835998405702,65
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,8.330025593750179e-07,66
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,3.4199911169707775e-07,67
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,3.040040610358119e-07,68
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,2.629967639222741e-07,69
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,2.489978214725852e-07,70
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,1.4599994756281376e-05,71
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,4.929970600642264e-07,72
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,3.809982445091009e-07,73
DIMACS_4x4/sudoku_4x4_nr_570.cnf,4x4,3.360037226229906e-07,74
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,0.007051366999803577,65
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,1.7069978639483452e-06,66
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,4.62001480627805e-07,67
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,3.1600211514160037e-07,68
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,2.7900387067347765e-07,69
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,2.849992597475648e-07,70
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,2.989982021972537e-07,71
DIMACS_4x4/sudoku_4x4_nr_216.cnf,4x4,2.399974619038403e-07,72
